eventId,sessionId,playbackSecond,playbackOffsetMs,sourceElapsedSecond,timestampOffsetMs,sourceSubjectVisit,sourceSequence,synthetic,demoOnly,class1Softmax,movingAverage10,class,alertLevel,alertAction,alertRequired,notificationEvent,triggerReason,scenarioPhase
1_1_004_V2-290,demo-1_1_004_V2,24.167,24167,2900,2900000,1_1_004_V2,121,True,True,0.481687,0.783081,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-291,demo-1_1_004_V2,24.25,24250,2910,2910000,1_1_004_V2,121,True,True,0.50051,0.766094,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-292,demo-1_1_004_V2,24.333,24333,2920,2920000,1_1_004_V2,121,True,True,0.577086,0.757696,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-293,demo-1_1_004_V2,24.417,24417,2930,2930000,1_1_004_V2,122,True,True,0.658758,0.750057,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-294,demo-1_1_004_V2,24.5,24500,2940,2940000,1_1_004_V2,122,True,True,0.642565,0.73846,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-295,demo-1_1_004_V2,24.583,24583,2950,2950000,1_1_004_V2,123,True,True,0.525825,0.722797,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-296,demo-1_1_004_V2,24.667,24667,2960,2960000,1_1_004_V2,123,True,True,0.419545,0.70781,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-297,demo-1_1_004_V2,24.75,24750,2970,2970000,1_1_004_V2,123,True,True,0.457616,0.702138,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-298,demo-1_1_004_V2,24.833,24833,2980,2980000,1_1_004_V2,124,True,True,0.495687,0.696465,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-299,demo-1_1_004_V2,24.917,24917,2990,2990000,1_1_004_V2,124,True,True,0.566072,0.692963,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-300,demo-1_1_004_V2,25.0,25000,3000,3000000,1_1_004_V2,125,True,True,0.654486,0.69067,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-301,demo-1_1_004_V2,25.083,25083,3010,3010000,1_1_004_V2,125,True,True,0.718557,0.686354,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-302,demo-1_1_004_V2,25.167,25167,3020,3020000,1_1_004_V2,126,True,True,0.694383,0.674705,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-303,demo-1_1_004_V2,25.25,25250,3030,3030000,1_1_004_V2,126,True,True,0.670209,0.663056,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-304,demo-1_1_004_V2,25.333,25333,3040,3040000,1_1_004_V2,126,True,True,0.653001,0.649144,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-305,demo-1_1_004_V2,25.417,25417,3050,3050000,1_1_004_V2,127,True,True,0.63764,0.634632,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-306,demo-1_1_004_V2,25.5,25500,3060,3060000,1_1_004_V2,127,True,True,0.592755,0.619616,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-307,demo-1_1_004_V2,25.583,25583,3070,3070000,1_1_004_V2,128,True,True,0.496475,0.603725,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-308,demo-1_1_004_V2,25.667,25667,3080,3080000,1_1_004_V2,128,True,True,0.400196,0.587834,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-309,demo-1_1_004_V2,25.75,25750,3090,3090000,1_1_004_V2,128,True,True,0.450496,0.573963,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-310,demo-1_1_004_V2,25.833,25833,3100,3100000,1_1_004_V2,129,True,True,0.510287,0.560223,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-311,demo-1_1_004_V2,25.917,25917,3110,3110000,1_1_004_V2,129,True,True,0.515353,0.552893,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-312,demo-1_1_004_V2,26.0,26000,3120,3120000,1_1_004_V2,130,True,True,0.468576,0.551637,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-313,demo-1_1_004_V2,26.083,26083,3130,3130000,1_1_004_V2,130,True,True,0.427779,0.550403,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-314,demo-1_1_004_V2,26.167,26167,3140,3140000,1_1_004_V2,130,True,True,0.44909,0.549395,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-315,demo-1_1_004_V2,26.25,26250,3150,3150000,1_1_004_V2,131,True,True,0.4704,0.548388,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-316,demo-1_1_004_V2,26.333,26333,3160,3160000,1_1_004_V2,131,True,True,0.483568,0.542569,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-317,demo-1_1_004_V2,26.417,26417,3170,3170000,1_1_004_V2,132,True,True,0.49258,0.534296,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-318,demo-1_1_004_V2,26.5,26500,3180,3180000,1_1_004_V2,132,True,True,0.490888,0.527926,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-319,demo-1_1_004_V2,26.583,26583,3190,3190000,1_1_004_V2,133,True,True,0.454639,0.527701,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-320,demo-1_1_004_V2,26.667,26667,3200,3200000,1_1_004_V2,133,True,True,0.418389,0.527477,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-321,demo-1_1_004_V2,26.75,26750,3210,3210000,1_1_004_V2,133,True,True,0.433876,0.526401,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-322,demo-1_1_004_V2,26.833,26833,3220,3220000,1_1_004_V2,134,True,True,0.461436,0.525125,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-323,demo-1_1_004_V2,26.917,26917,3230,3230000,1_1_004_V2,134,True,True,0.556838,0.52829,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-324,demo-1_1_004_V2,27.0,27000,3240,3240000,1_1_004_V2,135,True,True,0.76055,0.538544,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-325,demo-1_1_004_V2,27.083,27083,3250,3250000,1_1_004_V2,135,True,True,0.964262,0.548799,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-326,demo-1_1_004_V2,27.167,27167,3260,3260000,1_1_004_V2,135,True,True,0.799556,0.544076,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-327,demo-1_1_004_V2,27.25,27250,3270,3270000,1_1_004_V2,136,True,True,0.619282,0.53872,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-328,demo-1_1_004_V2,27.333,27333,3280,3280000,1_1_004_V2,136,True,True,0.579894,0.538651,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-329,demo-1_1_004_V2,27.417,27417,3290,3290000,1_1_004_V2,137,True,True,0.66356,0.543198,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-330,demo-1_1_004_V2,27.5,27500,3300,3300000,1_1_004_V2,137,True,True,0.719953,0.546963,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-331,demo-1_1_004_V2,27.583,27583,3310,3310000,1_1_004_V2,137,True,True,0.551348,0.544277,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-332,demo-1_1_004_V2,27.667,27667,3320,3320000,1_1_004_V2,138,True,True,0.382742,0.541592,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-333,demo-1_1_004_V2,27.75,27750,3330,3330000,1_1_004_V2,138,True,True,0.324808,0.534387,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-334,demo-1_1_004_V2,27.833,27833,3340,3340000,1_1_004_V2,139,True,True,0.318375,0.525079,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-335,demo-1_1_004_V2,27.917,27917,3350,3350000,1_1_004_V2,139,True,True,0.290489,0.514662,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-336,demo-1_1_004_V2,28.0,28000,3360,3360000,1_1_004_V2,140,True,True,0.200501,0.501033,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-337,demo-1_1_004_V2,28.083,28083,3370,3370000,1_1_004_V2,140,True,True,0.110514,0.487404,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-338,demo-1_1_004_V2,28.167,28167,3380,3380000,1_1_004_V2,140,True,True,0.213981,0.48387,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-339,demo-1_1_004_V2,28.25,28250,3390,3390000,1_1_004_V2,141,True,True,0.356769,0.482389,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-340,demo-1_1_004_V2,28.333,28333,3400,3400000,1_1_004_V2,141,True,True,0.440844,0.48046,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-341,demo-1_1_004_V2,28.417,28417,3410,3410000,1_1_004_V2,142,True,True,0.438808,0.477874,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-342,demo-1_1_004_V2,28.5,28500,3420,3420000,1_1_004_V2,142,True,True,0.436771,0.475288,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-343,demo-1_1_004_V2,28.583,28583,3430,3430000,1_1_004_V2,142,True,True,0.293388,0.461919,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-344,demo-1_1_004_V2,28.667,28667,3440,3440000,1_1_004_V2,143,True,True,0.147081,0.448327,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-345,demo-1_1_004_V2,28.75,28750,3450,3450000,1_1_004_V2,143,True,True,0.251589,0.450184,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-346,demo-1_1_004_V2,28.833,28833,3460,3460000,1_1_004_V2,144,True,True,0.557971,0.464474,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-347,demo-1_1_004_V2,28.917,28917,3470,3470000,1_1_004_V2,144,True,True,0.832641,0.476911,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-348,demo-1_1_004_V2,29.0,29000,3480,3480000,1_1_004_V2,144,True,True,0.891996,0.476766,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-349,demo-1_1_004_V2,29.083,29083,3490,3490000,1_1_004_V2,145,True,True,0.951352,0.476621,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-350,demo-1_1_004_V2,29.167,29167,3500,3500000,1_1_004_V2,145,True,True,0.969537,0.489197,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-351,demo-1_1_004_V2,29.25,29250,3510,3510000,1_1_004_V2,146,True,True,0.970305,0.507156,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-352,demo-1_1_004_V2,29.333,29333,3520,3520000,1_1_004_V2,146,True,True,0.973292,0.523041,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-353,demo-1_1_004_V2,29.417,29417,3530,3530000,1_1_004_V2,147,True,True,0.982073,0.533511,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-354,demo-1_1_004_V2,29.5,29500,3540,3540000,1_1_004_V2,147,True,True,0.990853,0.543981,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-355,demo-1_1_004_V2,29.583,29583,3550,3550000,1_1_004_V2,147,True,True,0.973388,0.566929,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-356,demo-1_1_004_V2,29.667,29667,3560,3560000,1_1_004_V2,148,True,True,0.95134,0.592055,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-357,demo-1_1_004_V2,29.75,29750,3570,3570000,1_1_004_V2,148,True,True,0.947515,0.618339,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-358,demo-1_1_004_V2,29.833,29833,3580,3580000,1_1_004_V2,149,True,True,0.968275,0.646184,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-359,demo-1_1_004_V2,29.917,29917,3590,3590000,1_1_004_V2,149,True,True,0.989035,0.67403,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
