eventId,sessionId,playbackSecond,playbackOffsetMs,sourceElapsedSecond,timestampOffsetMs,sourceSubjectVisit,sourceSequence,synthetic,demoOnly,class1Softmax,movingAverage10,class,alertLevel,alertAction,alertRequired,notificationEvent,triggerReason,scenarioPhase
1_1_010_V1-287,demo-1_1_010_V1,23.917,23917,2870,2870000,1_1_010_V1,91,True,True,0.721688,0.77714,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-288,demo-1_1_010_V1,24.0,24000,2880,2880000,1_1_010_V1,91,True,True,0.637588,0.775522,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-289,demo-1_1_010_V1,24.083,24083,2890,2890000,1_1_010_V1,91,True,True,0.61226,0.774585,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-290,demo-1_1_010_V1,24.167,24167,2900,2900000,1_1_010_V1,91,True,True,0.641652,0.774283,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-291,demo-1_1_010_V1,24.25,24250,2910,2910000,1_1_010_V1,92,True,True,0.671043,0.773981,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-292,demo-1_1_010_V1,24.333,24333,2920,2920000,1_1_010_V1,92,True,True,0.703642,0.772816,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-293,demo-1_1_010_V1,24.417,24417,2930,2930000,1_1_010_V1,92,True,True,0.743299,0.769755,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-294,demo-1_1_010_V1,24.5,24500,2940,2940000,1_1_010_V1,93,True,True,0.782957,0.766694,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-295,demo-1_1_010_V1,24.583,24583,2950,2950000,1_1_010_V1,93,True,True,0.820162,0.764177,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-296,demo-1_1_010_V1,24.667,24667,2960,2960000,1_1_010_V1,93,True,True,0.836934,0.766191,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-297,demo-1_1_010_V1,24.75,24750,2970,2970000,1_1_010_V1,94,True,True,0.853706,0.768206,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-298,demo-1_1_010_V1,24.833,24833,2980,2980000,1_1_010_V1,94,True,True,0.870479,0.77022,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-299,demo-1_1_010_V1,24.917,24917,2990,2990000,1_1_010_V1,94,True,True,0.866737,0.772111,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-300,demo-1_1_010_V1,25.0,25000,3000,3000000,1_1_010_V1,95,True,True,0.860761,0.77399,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-301,demo-1_1_010_V1,25.083,25083,3010,3010000,1_1_010_V1,95,True,True,0.854785,0.775868,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-302,demo-1_1_010_V1,25.167,25167,3020,3020000,1_1_010_V1,95,True,True,0.828869,0.771343,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-303,demo-1_1_010_V1,25.25,25250,3030,3030000,1_1_010_V1,96,True,True,0.79426,0.764027,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-304,demo-1_1_010_V1,25.333,25333,3040,3040000,1_1_010_V1,96,True,True,0.759652,0.756711,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-305,demo-1_1_010_V1,25.417,25417,3050,3050000,1_1_010_V1,96,True,True,0.764147,0.755811,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-306,demo-1_1_010_V1,25.5,25500,3060,3060000,1_1_010_V1,96,True,True,0.809168,0.761561,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-307,demo-1_1_010_V1,25.583,25583,3070,3070000,1_1_010_V1,97,True,True,0.854188,0.76731,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-308,demo-1_1_010_V1,25.667,25667,3080,3080000,1_1_010_V1,97,True,True,0.871561,0.769965,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-309,demo-1_1_010_V1,25.75,25750,3090,3090000,1_1_010_V1,97,True,True,0.819814,0.764884,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-310,demo-1_1_010_V1,25.833,25833,3100,3100000,1_1_010_V1,98,True,True,0.768067,0.759804,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-311,demo-1_1_010_V1,25.917,25917,3110,3110000,1_1_010_V1,98,True,True,0.713306,0.754956,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-312,demo-1_1_010_V1,26.0,26000,3120,3120000,1_1_010_V1,98,True,True,0.62405,0.752782,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-313,demo-1_1_010_V1,26.083,26083,3130,3130000,1_1_010_V1,99,True,True,0.534795,0.750607,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-314,demo-1_1_010_V1,26.167,26167,3140,3140000,1_1_010_V1,99,True,True,0.44554,0.748433,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-315,demo-1_1_010_V1,26.25,26250,3150,3150000,1_1_010_V1,99,True,True,0.458959,0.738819,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-316,demo-1_1_010_V1,26.333,26333,3160,3160000,1_1_010_V1,100,True,True,0.487046,0.728144,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-317,demo-1_1_010_V1,26.417,26417,3170,3170000,1_1_010_V1,100,True,True,0.515133,0.717468,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-318,demo-1_1_010_V1,26.5,26500,3180,3180000,1_1_010_V1,100,True,True,0.563928,0.716375,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-319,demo-1_1_010_V1,26.583,26583,3190,3190000,1_1_010_V1,101,True,True,0.622938,0.72001,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-320,demo-1_1_010_V1,26.667,26667,3200,3200000,1_1_010_V1,101,True,True,0.681948,0.723646,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-321,demo-1_1_010_V1,26.75,26750,3210,3210000,1_1_010_V1,101,True,True,0.72679,0.727239,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-322,demo-1_1_010_V1,26.833,26833,3220,3220000,1_1_010_V1,101,True,True,0.755283,0.730784,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-323,demo-1_1_010_V1,26.917,26917,3230,3230000,1_1_010_V1,102,True,True,0.783776,0.73433,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-324,demo-1_1_010_V1,27.0,27000,3240,3240000,1_1_010_V1,102,True,True,0.766483,0.733008,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-325,demo-1_1_010_V1,27.083,27083,3250,3250000,1_1_010_V1,102,True,True,0.618146,0.717754,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-326,demo-1_1_010_V1,27.167,27167,3260,3260000,1_1_010_V1,103,True,True,0.469809,0.702499,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-327,demo-1_1_010_V1,27.25,27250,3270,3270000,1_1_010_V1,103,True,True,0.329019,0.687116,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-328,demo-1_1_010_V1,27.333,27333,3280,3280000,1_1_010_V1,103,True,True,0.32157,0.66944,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-329,demo-1_1_010_V1,27.417,27417,3290,3290000,1_1_010_V1,104,True,True,0.314121,0.651763,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-330,demo-1_1_010_V1,27.5,27500,3300,3300000,1_1_010_V1,104,True,True,0.306673,0.634087,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-331,demo-1_1_010_V1,27.583,27583,3310,3310000,1_1_010_V1,104,True,True,0.471735,0.633537,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-332,demo-1_1_010_V1,27.667,27667,3320,3320000,1_1_010_V1,105,True,True,0.667667,0.636052,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-333,demo-1_1_010_V1,27.75,27750,3330,3330000,1_1_010_V1,105,True,True,0.8636,0.638567,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-334,demo-1_1_010_V1,27.833,27833,3340,3340000,1_1_010_V1,105,True,True,0.91995,0.641944,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-335,demo-1_1_010_V1,27.917,27917,3350,3350000,1_1_010_V1,106,True,True,0.898754,0.645799,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-336,demo-1_1_010_V1,28.0,28000,3360,3360000,1_1_010_V1,106,True,True,0.877558,0.649655,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-337,demo-1_1_010_V1,28.083,28083,3370,3370000,1_1_010_V1,106,True,True,0.815284,0.646507,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-338,demo-1_1_010_V1,28.167,28167,3380,3380000,1_1_010_V1,106,True,True,0.700197,0.634352,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-339,demo-1_1_010_V1,28.25,28250,3390,3390000,1_1_010_V1,107,True,True,0.58511,0.622197,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-340,demo-1_1_010_V1,28.333,28333,3400,3400000,1_1_010_V1,107,True,True,0.500706,0.61164,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-341,demo-1_1_010_V1,28.417,28417,3410,3410000,1_1_010_V1,107,True,True,0.517793,0.606368,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-342,demo-1_1_010_V1,28.5,28500,3420,3420000,1_1_010_V1,108,True,True,0.534881,0.601097,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-343,demo-1_1_010_V1,28.583,28583,3430,3430000,1_1_010_V1,108,True,True,0.553019,0.596216,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-344,demo-1_1_010_V1,28.667,28667,3440,3440000,1_1_010_V1,108,True,True,0.609332,0.605501,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-345,demo-1_1_010_V1,28.75,28750,3450,3450000,1_1_010_V1,109,True,True,0.665645,0.614786,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-346,demo-1_1_010_V1,28.833,28833,3460,3460000,1_1_010_V1,109,True,True,0.721957,0.624072,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-347,demo-1_1_010_V1,28.917,28917,3470,3470000,1_1_010_V1,109,True,True,0.697991,0.627648,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-348,demo-1_1_010_V1,29.0,29000,3480,3480000,1_1_010_V1,110,True,True,0.656573,0.629983,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-349,demo-1_1_010_V1,29.083,29083,3490,3490000,1_1_010_V1,110,True,True,0.615155,0.632318,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-350,demo-1_1_010_V1,29.167,29167,3500,3500000,1_1_010_V1,110,True,True,0.639849,0.635077,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-351,demo-1_1_010_V1,29.25,29250,3510,3510000,1_1_010_V1,111,True,True,0.705742,0.6381,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-352,demo-1_1_010_V1,29.333,29333,3520,3520000,1_1_010_V1,111,True,True,0.771635,0.641123,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-353,demo-1_1_010_V1,29.417,29417,3530,3530000,1_1_010_V1,111,True,True,0.795938,0.641523,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-354,demo-1_1_010_V1,29.5,29500,3540,3540000,1_1_010_V1,111,True,True,0.76057,0.63816,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-355,demo-1_1_010_V1,29.583,29583,3550,3550000,1_1_010_V1,112,True,True,0.725201,0.634797,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-356,demo-1_1_010_V1,29.667,29667,3560,3560000,1_1_010_V1,112,True,True,0.681127,0.632884,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-357,demo-1_1_010_V1,29.75,29750,3570,3570000,1_1_010_V1,112,True,True,0.603367,0.636578,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-358,demo-1_1_010_V1,29.833,29833,3580,3580000,1_1_010_V1,113,True,True,0.525608,0.640273,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-359,demo-1_1_010_V1,29.917,29917,3590,3590000,1_1_010_V1,113,True,True,0.447849,0.643968,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
